"date","plot","bgm2.areascaled","agm2.core.areascaled","bgm2.core.stemscaled","agm2.core.stemscaled","agm2.allom","bgm2.allometric.rootshoot","bgm2.allometric.rootgreenshoot","agm2.allom.new","bgm2.allo.new.rootshoot","bgm2.allo.new.rootgreenshoot","rhizm2.allometric.rootshoot","rhizm2.allometric.rootgreenshoot","rhizm2.allo.new.rootshoot","rhizm2.allo.new.rootgreenshoot","rhizm2.areascaled","rhizm2.core.stemscaled","chlorophyll","LAI","percentN","year","mo","site"
2022-01-19,"du9",1215.37829072141,358.367123198435,1611.7500952381,470.305523809524,229.229926974724,781.284833647277,921.210310717808,379.521439306711,1306.14157357922,1498.81649591025,456.559570729911,556.085511563536,744.770043329356,881.8155144009,719.094123140545,52.4693333333333,0.8,0.721619047619048,1.07047619047619,2022,1,"du"
2022-01-26,"du9",1190.38030433047,347.403094079602,1613.37142857143,466.342857142857,224.625060044506,773.247188009149,886.700277525796,379.756074586068,1318.7839155986,1475.00682559673,440.635817594945,521.332526378966,734.794326617473,845.912276134941,686.348222838963,50.08,0.8,0.704285714285714,1.05714285714286,2022,1,"du"
2022-02-02,"du9",1165.38231793953,336.439064960769,1614.99276190476,462.38019047619,220.020193114288,765.209542371021,852.190244333783,379.990709865426,1331.42625761798,1451.19715528322,424.71206445998,486.579541194395,724.818609905591,810.009037868983,653.602322537381,47.6906666666667,0.8,0.686952380952381,1.04380952380952,2022,2,"du"
2022-02-09,"du9",1140.38433154859,325.475035841936,1616.6140952381,458.417523809524,215.415326184069,757.171896732893,817.680211141771,380.225345144783,1344.06859963736,1427.3874849697,408.788311325014,451.826556009825,714.842893193708,774.105799603024,620.856422235798,45.3013333333333,0.8,0.669619047619048,1.03047619047619,2022,2,"du"
2022-02-16,"du9",1115.38634515765,314.511006723102,1618.23542857143,454.454857142857,210.810459253851,749.134251094765,783.170177949759,380.459980424141,1356.71094165674,1403.57781465618,392.864558190048,417.073570825254,704.867176481825,738.202561337065,588.110521934216,42.912,0.8,0.652285714285714,1.01714285714286,2022,2,"du"
2022-02-23,"du9",1090.38835876671,303.546977604269,1619.85676190476,450.492190476191,206.205592323633,741.096605456636,748.660144757746,380.694615703498,1369.35328367612,1379.76814434266,376.940805055082,382.320585640684,694.891459769942,702.299323071106,555.364621632634,40.5226666666667,0.8,0.634952380952381,1.00380952380952,2022,2,"du"
2022-03-02,"du9",1086.50565316525,337.899524437988,1559.18486486486,455.538378378378,207.502512392249,710.654435276975,711.525364399445,380.307310310129,1313.63530175331,1314.97281581462,357.567660060865,357.981182609324,661.158210012971,661.793269983942,545.415999895256,39.7967567567568,0.8,0.642837837837838,1.00675675675676,2022,3,"du"
2022-03-09,"du9",1091.06905987957,390.378701652728,1473.59567567568,464.188108108108,211.160147260399,671.250455280701,673.340685174628,379.67122864767,1230.57319025362,1233.78322400077,336.814758322946,337.807212439249,617.921947037965,619.446090968296,544.586289583561,39.7362162162162,0.8,0.660810810810811,1.01621621621622,2022,3,"du"
2022-03-16,"du9",1095.6324665939,442.857878867467,1388.00648648649,472.837837837838,214.817782128549,631.846475284427,635.156005949812,379.035146985211,1147.51107875394,1152.59363218692,316.061856585028,317.633242269174,574.685684062959,577.098911952649,543.756579271865,39.6756756756757,0.8,0.678783783783784,1.02567567567568,2022,3,"du"
2022-03-23,"du9",1100.19587330822,495.337056082207,1302.4172972973,481.487567567568,218.475416996698,592.442495288153,596.971326724995,378.399065322751,1064.44896725425,1071.40404037307,295.30895484711,297.459272099098,531.449421087953,534.751732937003,542.92686896017,39.6151351351351,0.8,0.696756756756757,1.03513513513514,2022,3,"du"
2022-03-30,"du9",1104.75928002255,547.816233296947,1216.82810810811,490.137297297297,222.133051864848,553.038515291879,558.786647500178,377.762983660292,981.386855754565,990.214448559216,274.556053109192,277.285301929023,488.213158112947,492.404553921356,542.097158648474,39.5545945945946,0.8,0.71472972972973,1.04459459459459,2022,3,"du"
2022-04-06,"du9",1109.32268673687,600.295410511686,1131.23891891892,498.787027027027,225.790686732998,513.634535295605,520.601968275362,377.126901997833,898.324744254879,909.024856745365,253.803151371273,257.111331758948,444.976895137941,450.05737490571,541.267448336779,39.4940540540541,0.8,0.732702702702703,1.05405405405405,2022,4,"du"
2022-04-13,"du9",1113.8860934512,652.774587726426,1045.64972972973,507.436756756757,229.448321601148,474.230555299331,482.417289050545,376.490820335373,815.262632755193,827.835264931514,233.050249633355,236.937361588873,401.740632162935,407.710195890064,540.437738025083,39.4335135135135,0.8,0.750675675675676,1.06351351351351,2022,4,"du"
2022-04-20,"du9",1118.44950016552,705.253764941165,960.060540540541,516.086486486486,233.105956469298,434.826575303057,444.232609825728,375.854738672914,732.200521255508,746.645673117664,212.297347895437,216.763391418798,358.504369187929,365.363016874417,539.608027713388,39.372972972973,0.8,0.768648648648649,1.07297297297297,2022,4,"du"
2022-04-27,"du9",1123.01290687984,757.732942155905,874.471351351351,524.736216216216,236.763591337448,395.422595306783,406.047930600912,375.218657010455,649.138409755822,665.456081303813,191.544446157519,196.589421248722,315.268106212923,323.015837858771,538.778317401692,39.3124324324324,0.8,0.786621621621622,1.08243243243243,2022,4,"du"
2022-05-04,"du9",1127.57631359417,810.212119370645,788.882162162162,533.385945945946,240.421226205598,356.018615310509,367.863251376095,374.582575347996,566.076298256136,584.266489489962,170.7915444196,176.415451078647,272.031843237917,280.668658843124,537.948607089997,39.2518918918919,0.8,0.804594594594595,1.09189189189189,2022,5,"du"
2022-05-11,"du9",1131.39034702698,855.437916360523,722.588444444444,546.524444444444,245.379472798645,324.460809007611,338.250552143413,375.938619029136,497.134784619452,518.105173704748,154.473824583476,161.096463147164,236.6014462168,246.658862182943,538.090184643183,39.2622222222222,0.8,0.82,1.10111111111111,2022,5,"du"
2022-05-18,"du9",1130.70814077069,857.14343200123,772.067555555556,586.595555555556,258.141389741081,339.980044864969,360.069732863539,389.247414771876,512.916858160775,542.113514091352,164.767196158113,174.907368647234,248.006244919023,262.673359655551,544.059489385659,39.6977777777778,0.8,0.82,1.10888888888889,2022,5,"du"
2022-05-25,"du9",1130.02593451441,858.848947641937,821.546666666667,626.666666666667,270.903306683516,355.499280722326,381.888913583664,402.556210514615,528.698931702099,566.121854477955,175.060567732751,188.718274147304,259.411043621247,278.687857128159,550.028794128134,40.1333333333333,0.8,0.82,1.11666666666667,2022,5,"du"
2022-06-01,"du9",1129.34372825813,860.554463282645,871.025777777778,666.737777777778,283.665223625951,371.018516579683,403.70809430379,415.865006257355,544.481005243423,590.130194864559,185.353939307388,202.529179647374,270.81584232347,294.702354600767,555.99809887061,40.5688888888889,0.8,0.82,1.12444444444444,2022,6,"du"
2022-06-08,"du9",1128.66152200185,862.259978923352,920.504888888889,706.808888888889,296.427140568386,386.53775243704,425.527275023916,429.173802000095,560.263078784746,614.138535251163,195.647310882026,216.340085147444,282.220641025693,310.716852073375,561.967403613086,41.0044444444444,0.8,0.82,1.13222222222222,2022,6,"du"
2022-06-15,"du9",1127.97931574556,863.96549456406,969.984,746.88,309.189057510821,402.056988294398,447.346455744042,442.482597742835,576.04515232607,638.146875637766,205.940682456664,230.150990647514,293.625439727916,326.731349545983,567.936708355562,41.44,0.8,0.82,1.14,2022,6,"du"
2022-06-22,"du9",1127.29710948928,865.671010204767,1019.46311111111,786.951111111111,321.950974453257,417.576224151755,469.165636464167,455.791393485574,591.827225867393,662.15521602437,216.234054031301,243.961896147584,305.030238430139,342.745847018591,573.906013098038,41.8755555555556,0.8,0.82,1.14777777777778,2022,6,"du"
2022-06-29,"du9",1126.614903233,867.376525845475,1068.94222222222,827.022222222222,334.712891395692,433.095460009112,490.984817184293,469.100189228314,607.609299408717,686.163556410974,226.527425605939,257.772801647653,316.435037132362,358.760344491199,579.875317840514,42.3111111111111,0.8,0.82,1.15555555555556,2022,6,"du"
2022-07-06,"du9",1125.93269697671,869.082041486182,1118.42133333333,867.093333333333,347.474808338127,448.61469586647,512.803997904419,482.408984971054,623.391372950041,710.171896797577,236.820797180576,271.583707147723,327.839835834585,374.774841963807,585.84462258299,42.7466666666667,0.8,0.82,1.16333333333333,2022,7,"du"
2022-07-13,"du9",1125.25049072043,870.78755712689,1167.90044444444,907.164444444444,360.236725280562,464.133931723827,534.623178624545,495.717780713793,639.173446491364,734.180237184181,247.114168755214,285.394612647793,339.244634536808,390.789339436415,591.813927325466,43.1822222222222,0.8,0.82,1.17111111111111,2022,7,"du"
2022-07-20,"du9",1124.56828446415,872.493072767597,1217.37955555556,947.235555555555,372.998642222997,479.653167581184,556.44235934467,509.026576456533,654.955520032688,758.188577570785,257.407540329852,299.205518147863,350.649433239031,406.803836909023,597.783232067942,43.6177777777778,0.8,0.82,1.17888888888889,2022,7,"du"
2022-07-27,"du9",1123.88607820786,874.198588408304,1266.85866666667,987.306666666667,385.760559165433,495.172403438542,578.261540064796,522.335372199273,670.737593574011,782.196917957389,267.700911904489,313.016423647933,362.054231941254,422.818334381631,603.752536810418,44.0533333333333,0.8,0.82,1.18666666666667,2022,7,"du"
2022-08-03,"du9",1123.20387195158,875.904104049012,1316.33777777778,1027.37777777778,398.522476107868,510.691639295899,600.080720784922,535.644167942012,686.519667115335,806.205258343992,277.994283479127,326.827329148003,373.459030643477,438.832831854239,609.721841552893,44.4888888888889,0.8,0.82,1.19444444444444,2022,8,"du"
2022-08-10,"du9",1141.97294555424,869.510520785079,1381.44,1048.6675862069,409.425996626429,549.846268854894,642.566184897965,545.912920777275,729.484018726059,853.337627634508,305.810253982008,356.642706850827,405.028292096977,472.911147292393,630.267844012745,45.9880459770115,0.811494252873563,0.822758620689655,1.20919540229885,2022,8,"du"
2022-08-17,"du9",1209.37021880427,842.869190259546,1485.6,1023.00413793103,415.683526085304,648.089382667983,736.717357493301,548.581566343842,840.404065510286,958.280069184804,377.432721805498,426.469265060537,487.00871042867,552.149007644412,687.255590766037,50.1462068965517,0.851724137931035,0.832413793103448,1.24137931034483,2022,8,"du"
2022-08-24,"du9",1276.76749205429,816.227859734014,1589.76,997.340689655172,421.941055544179,746.332496481072,830.868530088637,551.25021191041,951.324112294512,1063.2225107351,449.055189628988,496.295823270246,568.989128760363,631.386867996431,744.243337519329,54.304367816092,0.891954022988506,0.842068965517241,1.2735632183908,2022,8,"du"
2022-08-31,"du9",1344.16476530431,789.586529208481,1693.92,971.67724137931,428.198585003054,844.575610294161,925.019702683974,553.918857476978,1062.24415907874,1168.1649522854,520.677657452478,566.122381479956,650.969547092056,710.624728348449,801.231084272621,58.4625287356322,0.932183908045977,0.851724137931034,1.30574712643678,2022,8,"du"
2022-09-07,"du9",1411.56203855434,762.945198682948,1798.08,946.013793103448,434.45611446193,942.81872410725,1019.17087527931,556.587503043546,1173.16420586296,1273.10739383569,592.300125275968,635.948939689666,732.949965423748,789.862588700468,858.218831025913,62.6206896551724,0.972413793103448,0.861379310344828,1.33793103448276,2022,9,"du"
2022-09-14,"du9",1478.95931180436,736.303868157416,1902.24,920.350344827586,440.713643920805,1041.06183792034,1113.32204787465,559.256148610113,1284.08425264719,1378.04983538599,663.922593099458,705.775497899375,814.930383755441,869.100449052487,915.206577779205,66.7788505747126,1.01264367816092,0.871034482758621,1.37011494252874,2022,9,"du"
2022-09-21,"du9",1546.35658505439,709.662537631883,2006.4,894.686896551724,446.97117337968,1139.30495173343,1207.47322046998,561.924794176681,1395.00429943142,1482.99227693628,735.545060922948,775.602056109085,896.910802087134,948.338309404505,972.194324532497,70.9370114942529,1.05287356321839,0.880689655172414,1.40229885057471,2022,9,"du"
2022-09-28,"du9",1613.75385830441,683.02120710635,2110.56,869.023448275862,453.228702838555,1237.54806554652,1301.62439306532,564.593439743249,1505.92434621564,1587.93471848658,807.167528746438,845.428614318795,978.891220418827,1027.57616975652,1029.18207128579,75.0951724137931,1.09310344827586,0.890344827586207,1.43448275862069,2022,9,"du"
2022-10-05,"du9",1681.15113155443,656.379876580817,2214.72,843.36,459.486232297431,1335.79117935961,1395.77556566066,567.262085309817,1616.84439299987,1692.87716003688,878.789996569928,915.255172528504,1060.87163875052,1106.81403010854,1086.16981803908,79.2533333333333,1.13333333333333,0.9,1.46666666666667,2022,10,"du"
2022-10-12,"du9",1748.54840480446,629.738546055285,2318.88,817.696551724138,465.743761756306,1434.0342931727,1489.92673825599,569.930730876384,1727.7644397841,1797.81960158717,950.412464393418,985.081730738214,1142.85205708221,1186.05189046056,1143.15756479237,83.4114942528736,1.1735632183908,0.909655172413793,1.49885057471264,2022,10,"du"
2022-10-19,"du9",1815.94567805448,603.097215529752,2423.04,792.033103448276,472.001291215181,1532.27740698578,1584.07791085133,572.599376442952,1838.68448656832,1902.76204313747,1022.03493221691,1054.90828894792,1224.83247541391,1265.28975081258,1200.14531154566,87.5696551724138,1.21379310344828,0.919310344827586,1.53103448275862,2022,10,"du"
2022-10-26,"du9",1883.34295130451,576.455885004219,2527.2,766.369655172414,478.258820674056,1630.52052079887,1678.22908344666,575.26802200952,1949.60453335255,2007.70448468777,1093.6574000404,1124.73484715763,1306.8128937456,1344.5276111646,1257.13305829896,91.727816091954,1.25402298850575,0.928965517241379,1.5632183908046,2022,10,"du"
2022-11-02,"du9",1950.74022455453,549.814554478686,2631.36,740.706206896552,484.516350132932,1728.76363461196,1772.380256042,577.936667576088,2060.52458013678,2112.64692623806,1165.27986786389,1194.56140536734,1388.79331207729,1423.76547151662,1314.12080505225,95.8859770114942,1.29425287356322,0.938620689655172,1.59540229885057,2022,11,"du"
2022-11-09,"du9",1942.32474709754,531.598783276001,2564.96914285714,707.419885714286,477.580181431313,1754.63318362554,1795.20626725881,578.216424952757,2142.11567926204,2190.45445875869,1169.99377880506,1197.36018756442,1422.50791534447,1455.11225990429,1298.70491202454,94.7611428571429,1.27142857142857,0.912,1.57714285714286,2022,11,"du"
2022-11-16,"du9",1921.27381118938,514.787271960456,2470.15314285714,672.863085714286,468.445063036278,1768.44047183919,1806.14475157921,578.098034297776,2218.81862044415,2263.73950644103,1163.55626359919,1188.9876737594,1448.1782161009,1478.47720296456,1271.2217457,92.7558095238095,1.23809523809524,0.879333333333333,1.55047619047619,2022,11,"du"
2022-11-23,"du9",1900.22287528122,497.975760644912,2375.33714285714,638.306285714286,459.309944641244,1782.24776005284,1817.0832358996,577.979643642795,2295.52156162626,2337.02455412338,1157.11874839331,1180.61515995437,1473.84851685732,1501.84214602484,1243.73857937546,90.7504761904762,1.2047619047619,0.846666666666667,1.52380952380952,2022,11,"du"
2022-11-30,"du9",1879.17193937306,481.164249329368,2280.52114285714,603.749485714286,450.174826246209,1796.0550482665,1828.02172021999,577.861252987814,2372.22450280837,2410.30960180572,1150.68123318743,1172.24264614935,1499.51881761375,1525.20708908512,1216.25541305091,88.7451428571429,1.17142857142857,0.814,1.49714285714286,2022,11,"du"
2022-12-07,"du9",1858.1210034649,464.352738013824,2185.70514285714,569.192685714286,441.039707851175,1809.86233648015,1838.96020454038,577.742862332833,2448.92744399047,2483.59464948807,1144.24371798155,1163.87013234432,1525.18911837018,1548.5720321454,1188.77224672637,86.7398095238095,1.13809523809524,0.781333333333333,1.47047619047619,2022,12,"du"
2022-12-14,"du9",1837.07006755674,447.541226698279,2090.88914285714,534.635885714286,431.904589456141,1823.66962469381,1849.89868886077,577.624471677852,2525.63038517258,2556.87969717041,1137.80620277567,1155.4976185393,1550.8594191266,1571.93697520568,1161.28908040183,84.7344761904762,1.1047619047619,0.748666666666667,1.44380952380952,2022,12,"du"
2022-12-21,"du9",1816.01913164858,430.729715382735,1996.07314285714,500.079085714286,422.769471061106,1837.47691290746,1860.83717318117,577.506081022872,2602.33332635469,2630.16474485276,1131.3686875698,1147.12510473428,1576.52971988303,1595.30191826596,1133.80591407729,82.7291428571429,1.07142857142857,0.716,1.41714285714286,2022,12,"du"
2022-12-28,"du9",1794.96819574042,413.91820406719,1901.25714285714,465.522285714286,413.634352666072,1851.28420112111,1871.77565750156,577.387690367891,2679.0362675368,2703.4497925351,1124.93117236392,1138.75259092925,1602.20002063946,1618.66686132623,1106.32274775275,80.7238095238095,1.03809523809524,0.683333333333333,1.39047619047619,2022,12,"du"
2023-01-04,"du9",1773.91725983226,397.106692751646,1806.44114285714,430.965485714286,404.499234271037,1865.09148933477,1882.71414182195,577.26929971291,2755.73920871891,2776.73484021745,1118.49365715804,1130.38007712423,1627.87032139588,1642.03180438651,1078.8395814282,78.7184761904762,1.0047619047619,0.650666666666667,1.36380952380952,2023,1,"du"
2023-01-11,"du9",1752.8663239241,380.295181436102,1711.62514285714,396.408685714286,395.364115876003,1878.89877754842,1893.65262614234,577.150909057929,2832.44214990101,2850.01988789979,1112.05614195216,1122.0075633192,1653.54062215231,1665.39674744679,1051.35641510366,76.7131428571429,0.971428571428572,0.618,1.33714285714286,2023,1,"du"
2023-01-18,"du9",1731.81538801594,363.483670120558,1616.80914285714,361.851885714286,386.228997480968,1892.70606576208,1904.59111046273,577.032518402948,2909.14509108312,2923.30493558214,1105.61862674628,1113.63504951418,1679.21092290874,1688.76169050707,1023.87324877912,74.7078095238095,0.938095238095238,0.585333333333333,1.31047619047619,2023,1,"du"
2023-01-25,"du9",1710.76445210778,346.672158805013,1521.99314285714,327.295085714286,377.093879085934,1906.51335397573,1915.52959478313,576.914127747967,2985.84803226523,2996.58998326448,1099.18111154041,1105.26253570915,1704.88122366516,1712.12663356734,996.390082454578,72.7024761904762,0.904761904761905,0.552666666666667,1.28380952380952,2023,1,"du"
2023-02-01,"du9",1689.71351619962,329.860647489469,1427.17714285714,292.738285714286,367.958760690899,1920.32064218938,1926.46807910352,576.795737092986,3062.55097344734,3069.87503094683,1092.74359633453,1096.89002190413,1730.55152442159,1735.49157662762,968.906916130036,70.6971428571429,0.871428571428571,0.52,1.25714285714286,2023,2,"du"
2023-02-08,"du9",1668.66258029146,313.049136173924,1332.36114285714,258.181485714286,358.823642295865,1934.12793040304,1937.40656342391,576.677346438005,3139.25391462945,3143.16007862918,1086.30608112865,1088.5175080991,1756.22182517802,1758.8565196879,941.423749805494,68.6918095238095,0.838095238095238,0.487333333333333,1.23047619047619,2023,2,"du"
2023-02-15,"du9",1647.6116443833,296.23762485838,1237.54514285714,223.624685714286,349.68852390083,1947.93521861669,1948.3450477443,576.558955783025,3215.95685581155,3216.44512631152,1079.86856592277,1080.14499429408,1781.89212593444,1782.22146274818,913.940583480952,66.6864761904762,0.804761904761905,0.454666666666667,1.20380952380952,2023,2,"du"
2023-02-22,"du9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2,"du"
2023-03-01,"du9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,"du"
2023-03-08,"du9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,"du"
2023-03-15,"du9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,"du"
2023-03-22,"du9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,"du"
2021-05-05,"fb1",3223.16886273138,2077.66414694271,NA,NA,98.9501434776944,151.40481603271,422.724663946225,111.528414454361,171.480857586118,480.81568188789,122.820610408753,345.453403094497,139.459138466363,393.378235793675,2633.40353432921,190.384852767962,1.08616018845701,1.03252650176678,1.19529446407538,2021,5,"fb"
2021-05-12,"fb1",3227.77917886262,2076.85056174308,NA,NA,98.4000636019149,151.134282681681,423.372222788355,111.110405228205,171.369543591156,481.802499841975,122.843897752408,346.293996412769,139.593368106292,394.472703755267,2639.63198102416,191.102002355713,1.08822143698469,1.03363957597173,1.19599528857479,2021,5,"fb"
2021-05-19,"fb1",3232.38949499386,2076.03697654345,NA,NA,97.8499837261354,150.863749330652,424.019781630485,110.692396002048,171.258229596195,482.78931779606,122.867185096062,347.134589731041,139.727597746221,395.567171716859,2645.86042771911,191.819151943463,1.09028268551237,1.03475265017668,1.1966961130742,2021,5,"fb"
2021-05-26,"fb1",3236.9998111251,2075.22339134382,NA,NA,97.2999038503559,150.593215979623,424.667340472615,110.274386775892,171.146915601233,483.776135750145,122.890472439717,347.975183049314,139.86182738615,396.661639678451,2652.08887441406,192.536301531213,1.09234393404005,1.03586572438163,1.19739693757362,2021,5,"fb"
2021-06-02,"fb1",3241.61012725634,2074.40980614419,NA,NA,96.7498239745764,150.322682628594,425.314899314745,109.856377549735,171.035601606271,484.76295370423,122.913759783371,348.815776367586,139.996057026078,397.756107640043,2658.31732110902,193.253451118963,1.09440518256773,1.03697879858657,1.19809776207303,2021,6,"fb"
2021-06-09,"fb1",3246.22044338758,2073.59622094456,NA,NA,96.1997440987969,150.052149277565,425.962458156875,109.438368323579,170.924287611309,485.749771658315,122.937047127026,349.656369685859,140.130286666007,398.850575601635,2664.54576780397,193.970600706714,1.09646643109541,1.03809187279152,1.19879858657244,2021,6,"fb"
2021-06-16,"fb1",3250.83075951882,2072.78263574493,NA,NA,95.6496642230174,149.781615926536,426.610016999005,109.020359097422,170.812973616347,486.7365896124,122.96033447068,350.496963004131,140.264516305936,399.945043563227,2670.77421449892,194.687750294464,1.09852767962309,1.03920494699647,1.19949941107185,2021,6,"fb"
2021-06-23,"fb1",3161.77775570278,2082.62767454607,474.735094339623,342.72,96.4323137773305,145.582579290337,412.595659323025,110.276192614332,166.234501168882,470.991251997987,119.596789916956,339.108890752453,136.558607918209,387.099872076907,2597.6888009625,189.542641509434,1.08490566037736,1.01509433962264,1.18867924528302,2021,6,"fb"
2021-06-30,"fb1",2838.56645201854,2119.11927334913,474.227924528302,483.84,100.546786906875,131.562284441214,361.926510351768,115.716632988908,150.488132590157,413.415525462326,107.766165619784,297.1491545759,123.252354461341,339.405601970807,2326.31873684769,169.741886792453,1.03207547169811,0.927924528301887,1.14905660377358,2021,6,"fb"
2021-07-07,"fb1",2515.35514833429,2155.61087215219,473.720754716981,624.96,104.66126003642,117.541989592091,311.257361380511,121.157073363485,134.741764011432,355.839798926665,95.9355413226126,255.189418399346,109.946101004474,291.711331864706,2054.94867273287,149.941132075472,0.979245283018868,0.840754716981132,1.10943396226415,2021,7,"fb"
2021-07-14,"fb1",2192.14384465004,2192.10247095525,473.21358490566,766.08,108.775733165965,103.521694742968,260.588212409254,126.597513738061,118.995395432707,298.264072391004,84.1049170254411,213.229682222793,96.6398475476063,244.017061758605,1783.57860861805,130.140377358491,0.926415094339623,0.753584905660377,1.06981132075472,2021,7,"fb"
2021-07-21,"fb1",1868.9325409658,2228.59406975831,472.70641509434,907.2,112.89020629551,89.5013998938444,209.919063437998,132.037954112637,103.249026853982,240.688345855343,72.2742927282696,171.269946046239,83.3335940907387,196.322791652505,1512.20854450323,110.339622641509,0.873584905660377,0.666415094339623,1.03018867924528,2021,7,"fb"
2021-07-28,"fb1",1545.72123728155,2265.08566856137,472.199245283019,1048.32,117.004679425055,75.4811050447212,159.249914466741,137.478394487213,87.5026582752565,183.112619319682,60.4436684310981,129.310209869686,70.0273406338712,148.628521546404,1240.83848038841,90.5388679245283,0.820754716981132,0.579245283018868,0.990566037735849,2021,7,"fb"
2021-08-04,"fb1",1222.5099335973,2301.57726736443,471.692075471698,1189.44,121.1191525546,61.4608101955981,108.580765495484,142.91883486179,71.7562896965314,125.536892784021,48.6130441339266,87.3504736931321,56.7210871770037,100.934251440303,969.468416273587,70.7381132075472,0.767924528301887,0.492075471698113,0.950943396226415,2021,8,"fb"
2021-08-11,"fb1",899.298629913055,2338.06886616749,471.184905660377,1330.56,125.233625684144,47.4405153464749,57.9116165242274,148.359275236366,56.0099211178064,67.9611662483595,36.7824198367551,45.3907375165786,43.4148337201361,53.2399813342028,698.098352158768,50.937358490566,0.715094339622641,0.404905660377359,0.911320754716981,2021,8,"fb"
2021-08-18,"fb1",812.312735159779,2248.60054972693,465.623703703704,1307.36296296296,137.704164127779,71.0889896035479,71.0889896035479,161.581798453223,81.4724249245889,81.4724249245889,56.5053500064052,56.5053500064052,64.658753433471,64.658753433471,627.751578326086,45.8044444444444,0.705555555555555,0.378333333333333,0.927777777777778,2021,8,"fb"
2021-08-25,"fb1",819.817003978891,2108.74826718893,458.040888888889,1218.43911111111,153.517128697049,109.804971503099,109.804971503099,177.917154806994,123.418477685574,123.418477685574,88.8497019627839,88.8497019627839,99.7227424148869,99.7227424148869,637.81412060626,46.5386666666667,0.713333333333333,0.376,0.966666666666667,2021,8,"fb"
2021-09-01,"fb1",827.321272798004,1968.89598465092,450.458074074074,1129.51525925926,169.33009326632,148.520953402651,148.520953402651,194.252511160764,165.36453044656,165.36453044656,121.194053919163,121.194053919163,134.786731396303,134.786731396303,647.876662886433,47.2728888888889,0.721111111111111,0.373666666666667,1.00555555555556,2021,9,"fb"
2021-09-08,"fb1",834.825541617117,1829.04370211291,442.875259259259,1040.59140740741,185.14305783559,187.236935302202,187.236935302202,210.587867514534,207.310583207546,207.310583207546,153.538405875541,153.538405875541,169.850720377719,169.850720377719,657.939205166607,48.0071111111111,0.728888888888889,0.371333333333333,1.04444444444444,2021,9,"fb"
2021-09-15,"fb1",842.329810436229,1689.19141957491,435.292444444445,951.667555555556,200.956022404861,225.952917201754,225.952917201754,226.923223868304,249.256635968531,249.256635968531,185.88275783192,185.88275783192,204.914709359135,204.914709359135,668.00174744678,48.7413333333333,0.736666666666667,0.369,1.08333333333333,2021,9,"fb"
2021-09-22,"fb1",849.834079255342,1549.3391370369,427.70962962963,862.743703703704,216.768986974131,264.668899101305,264.668899101305,243.258580222075,291.202688729517,291.202688729517,218.227109788299,218.227109788299,239.97869834055,239.97869834055,678.064289726954,49.4755555555556,0.744444444444444,0.366666666666667,1.12222222222222,2021,9,"fb"
2021-09-29,"fb1",857.338348074454,1409.4868544989,420.126814814815,773.819851851852,232.581951543401,303.384881000857,303.384881000857,259.593936575845,333.148741490502,333.148741490502,250.571461744678,250.571461744678,275.042687321966,275.042687321966,688.126832007128,50.2097777777778,0.752222222222222,0.364333333333333,1.16111111111111,2021,9,"fb"
2021-10-06,"fb1",864.842616893567,1269.63457196089,412.544,684.896,248.394916112672,342.100862900408,342.100862900408,275.929292929615,375.094794251488,375.094794251488,282.915813701056,282.915813701056,310.106676303382,310.106676303382,698.189374287301,50.944,0.76,0.362,1.2,2021,10,"fb"
2021-10-13,"fb1",872.346885712679,1129.78228942288,404.961185185185,595.972148148148,264.207880681942,380.816844799959,380.816844799959,292.264649283385,417.040847012473,417.040847012473,315.260165657435,315.260165657435,345.170665284798,345.170665284798,708.251916567475,51.6782222222222,0.767777777777778,0.359666666666667,1.23888888888889,2021,10,"fb"
2021-10-20,"fb1",879.851154531792,989.930006884877,397.378370370371,507.048296296296,280.020845251213,419.532826699511,419.532826699511,308.600005637155,458.986899773459,458.986899773459,347.604517613814,347.604517613814,380.234654266214,380.234654266214,718.314458847648,52.4124444444444,0.775555555555556,0.357333333333333,1.27777777777778,2021,10,"fb"
2021-10-27,"fb1",887.355423350905,850.077724346871,389.795555555556,418.124444444444,295.833809820483,458.248808599062,458.248808599062,324.935361990926,500.932952534444,500.932952534444,379.948869570192,379.948869570192,415.29864324763,415.29864324763,728.377001127822,53.1466666666667,0.783333333333333,0.355,1.31666666666667,2021,10,"fb"
2021-11-03,"fb1",894.859692170017,710.225441808865,382.212740740741,329.200592592592,311.646774389753,496.964790498614,496.964790498614,341.270718344696,542.87900529543,542.87900529543,412.293221526571,412.293221526571,450.362632229046,450.362632229046,738.439543407996,53.8808888888889,0.791111111111111,0.352666666666667,1.35555555555556,2021,11,"fb"
