Data set title: null. 2023. Spartina alterniflora marsh vegetation data along the Georgia coast used in the Belowground Ecosystem Resiliency Model version 2.0. Georgia Coastal Ecosystems LTER Data Catalog (data set PLT-GCET-2308; /data/PLT-GCET-2308),,,,,,,,,
,,,,,,,,,
Date,Site,Plot,Plant_species,Zone,Plot_type,Quadrat_area,Plant_height,Allometric_1,Allometric_2
2018-05-29,fluxa,m5,spal,S,quadrat,625,70,3.111200116,2.701641245
2018-05-29,fluxa,m5,spal,S,quadrat,625,50,1.593769133,1.775209692
2018-05-29,fluxa,m6,spal,S,quadrat,625,50,1.593769133,1.775209692
2018-05-29,fluxa,m6,spal,S,quadrat,625,45,1.292586216,1.556471271
2018-05-29,fluxa,m6,spal,S,quadrat,625,25,0.401770254,0.747382894
2018-05-29,fluxa,m6,spal,S,quadrat,625,15,0.145526628,0.395057567
2018-05-29,fluxa,m6,spal,S,quadrat,625,30,0.577284766,0.938354393
2018-05-29,fluxa,m6,spal,S,quadrat,625,55,1.926256288,1.999450371
2018-05-29,fluxa,m6,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,m6,spal,S,quadrat,625,25,0.401770254,0.747382894
2018-05-29,fluxa,m6,spal,S,quadrat,625,50,1.593769133,1.775209692
2018-05-29,fluxa,m6,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,m6,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,m6,spal,S,quadrat,625,55,1.926256288,1.999450371
2018-05-29,fluxa,m6,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,m6,spal,S,quadrat,625,15,0.145526628,0.395057567
2018-05-29,fluxa,s1,spal,S,quadrat,625,22,0.311608526,0.637167539
2018-05-29,fluxa,s1,spal,S,quadrat,625,14,0.12687486,0.362463421
2018-05-29,fluxa,s1,spal,S,quadrat,625,37,0.875907148,1.219106629
2018-05-29,fluxa,s1,spal,S,quadrat,625,37,0.875907148,1.219106629
2018-05-29,fluxa,s1,spal,S,quadrat,625,23,0.340398769,0.673515861
2018-05-29,fluxa,s1,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-05-29,fluxa,s1,spal,S,quadrat,625,34,0.74037736,1.097006142
2018-05-29,fluxa,s1,spal,S,quadrat,625,33,0.697716117,1.056885306
2018-05-29,fluxa,s1,spal,S,quadrat,625,39,0.972544499,1.301895636
2018-05-29,fluxa,s1,spal,S,quadrat,625,39,0.972544499,1.301895636
2018-05-29,fluxa,s1,spal,S,quadrat,625,46,1.350316617,1.59975816
2018-05-29,fluxa,s1,spal,S,quadrat,625,25,0.401770254,0.747382894
2018-05-29,fluxa,s1,spal,S,quadrat,625,38,0.923597679,1.260366004
2018-05-29,fluxa,s1,spal,S,quadrat,625,36,0.829473306,1.178122985
2018-05-29,fluxa,s1,spal,S,quadrat,625,46,1.350316617,1.59975816
2018-05-29,fluxa,s1,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,s1,spal,S,quadrat,625,37,0.875907148,1.219106629
2018-05-29,fluxa,s1,spal,S,quadrat,625,22,0.311608526,0.637167539
2018-05-29,fluxa,s1,spal,S,quadrat,625,36,0.829473306,1.178122985
2018-05-29,fluxa,s1,spal,S,core,,45,1.292586216,1.556471271
2018-05-29,fluxa,s2,spal,S,quadrat,625,23,0.340398769,0.673515861
2018-05-29,fluxa,s2,spal,S,quadrat,625,36,0.829473306,1.178122985
2018-05-29,fluxa,s2,spal,S,quadrat,625,21,0.28408284,0.601226898
2018-05-29,fluxa,s2,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-05-29,fluxa,s2,spal,S,quadrat,625,28,0.503295687,0.860935649
2018-05-29,fluxa,s2,spal,S,quadrat,625,21,0.28408284,0.601226898
2018-05-29,fluxa,s2,spal,S,quadrat,625,42,1.126918821,1.428054917
2018-05-29,fluxa,s2,spal,S,quadrat,625,32,0.656313292,1.017064979
2018-05-29,fluxa,s2,spal,S,quadrat,625,21,0.28408284,0.601226898
2018-05-29,fluxa,s2,spal,S,quadrat,625,23,0.340398769,0.673515861
2018-05-29,fluxa,s2,spal,S,quadrat,625,42,1.126918821,1.428054917
2018-05-29,fluxa,s2,spal,S,quadrat,625,26,0.434350233,0.784877634
2018-05-29,fluxa,s2,spal,S,quadrat,625,39,0.972544499,1.301895636
2018-05-29,fluxa,s2,spal,S,quadrat,625,20,0.257822416,0.56570846
2018-05-29,fluxa,s2,spal,S,quadrat,625,15,0.145526628,0.395057567
2018-05-29,fluxa,s2,spal,S,quadrat,625,26,0.434350233,0.784877634
2018-05-29,fluxa,s2,spal,S,quadrat,625,27,0.468192234,0.822731907
2018-05-29,fluxa,s2,spal,S,quadrat,625,16,0.16544878,0.428195594
2018-05-29,fluxa,s2,spal,S,quadrat,625,44,1.236109555,1.51342237
2018-05-29,fluxa,s2,spal,S,quadrat,625,55,1.926256288,1.999450371
2018-05-29,fluxa,s2,spal,S,quadrat,625,47,1.40930043,1.643279134
2018-05-29,fluxa,s2,spal,S,quadrat,625,33,0.697716117,1.056885306
2018-05-29,fluxa,s2,spal,S,core,,42,1.126918821,1.428054917
2018-05-29,fluxa,s3,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,s3,spal,S,quadrat,625,42,1.126918821,1.428054917
2018-05-29,fluxa,s3,spal,S,quadrat,625,52,1.723009571,1.864268494
2018-05-29,fluxa,s3,spal,S,quadrat,625,28,0.503295687,0.860935649
2018-05-29,fluxa,s3,spal,S,quadrat,625,31,0.616169348,0.977552197
2018-05-29,fluxa,s3,spal,S,quadrat,625,30,0.577284766,0.938354393
2018-05-29,fluxa,s3,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-05-29,fluxa,s3,spal,S,quadrat,625,28,0.503295687,0.860935649
2018-05-29,fluxa,s3,spal,S,quadrat,625,49,1.531027001,1.731008453
2018-05-29,fluxa,s3,spal,S,quadrat,625,38,0.923597679,1.260366004
2018-05-29,fluxa,s3,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-05-29,fluxa,s3,spal,S,quadrat,625,30,0.577284766,0.938354393
2018-05-29,fluxa,s3,spal,S,quadrat,625,34,0.74037736,1.097006142
2018-05-29,fluxa,s4,spal,S,quadrat,625,39,0.972544499,1.301895636
2018-05-29,fluxa,s4,spal,S,quadrat,625,41,1.074205446,1.385744984
2018-05-29,fluxa,s4,spal,S,quadrat,625,45,1.292586216,1.556471271
2018-05-29,fluxa,s4,spal,S,quadrat,625,34,0.74037736,1.097006142
2018-05-29,fluxa,s4,spal,S,quadrat,625,43,1.180886975,1.470615511
2018-05-29,fluxa,s4,spal,S,quadrat,625,26,0.434350233,0.784877634
2018-05-29,fluxa,s4,spal,S,quadrat,625,38,0.923597679,1.260366004
2018-05-29,fluxa,s4,spal,S,quadrat,625,25,0.401770254,0.747382894
2018-05-29,fluxa,s4,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,s4,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,s4,spal,S,quadrat,625,30,0.577284766,0.938354393
2018-05-29,fluxa,s5,spal,S,quadrat,625,38,0.923597679,1.260366004
2018-05-29,fluxa,s5,spal,S,quadrat,625,23,0.340398769,0.673515861
2018-05-29,fluxa,s5,spal,S,quadrat,625,43,1.180886975,1.470615511
2018-05-29,fluxa,s5,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,s5,spal,S,quadrat,625,22,0.311608526,0.637167539
2018-05-29,fluxa,s5,spal,S,quadrat,625,32,0.656313292,1.017064979
2018-05-29,fluxa,s5,spal,S,quadrat,625,39,0.972544499,1.301895636
2018-05-29,fluxa,s5,spal,S,quadrat,625,47,1.40930043,1.643279134
2018-05-29,fluxa,s5,spal,S,quadrat,625,38,0.923597679,1.260366004
2018-05-29,fluxa,s5,spal,S,quadrat,625,41,1.074205446,1.385744984
2018-05-29,fluxa,s5,spal,S,quadrat,625,23,0.340398769,0.673515861
2018-05-29,fluxa,s5,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-05-29,fluxa,s5,spal,S,quadrat,625,36,0.829473306,1.178122985
2018-05-29,fluxa,s5,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-05-29,fluxa,s5,spal,S,quadrat,625,45,1.292586216,1.556471271
2018-05-29,fluxa,s5,spal,S,quadrat,625,38,0.923597679,1.260366004
2018-05-29,fluxa,s5,spal,S,quadrat,625,43,1.180886975,1.470615511
2018-05-29,fluxa,s5,spal,S,quadrat,625,31,0.616169348,0.977552197
2018-05-29,fluxa,s5,spal,S,quadrat,625,48,1.46953733,1.687030437
2018-05-29,fluxa,s5,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,s5,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-05-29,fluxa,s6,spal,S,quadrat,625,33,0.697716117,1.056885306
2018-05-29,fluxa,s6,spal,S,quadrat,625,24,0.370452894,0.710258454
2018-05-29,fluxa,s6,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,s6,spal,S,quadrat,625,36,0.829473306,1.178122985
2018-05-29,fluxa,s6,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-05-29,fluxa,s6,spal,S,quadrat,625,31,0.616169348,0.977552197
2018-05-29,fluxa,s6,spal,S,quadrat,625,34,0.74037736,1.097006142
2018-05-29,fluxa,s6,spal,S,quadrat,625,29,0.539660042,0.899479431
2018-05-29,fluxa,s6,spal,S,quadrat,625,34,0.74037736,1.097006142
2018-05-29,fluxa,s6,spal,S,quadrat,625,38,0.923597679,1.260366004
2018-05-29,fluxa,s6,spal,S,quadrat,625,32,0.656313292,1.017064979
2018-05-29,fluxa,s6,spal,S,quadrat,625,25,0.401770254,0.747382894
2018-05-29,fluxa,s6,spal,S,quadrat,625,17,0.186640332,0.461851706
2018-05-29,fluxa,s6,spal,S,quadrat,625,24,0.370452894,0.710258454
2018-05-29,fluxa,s6,spal,S,quadrat,625,34,0.74037736,1.097006142
2018-05-29,fluxa,s6,spal,S,quadrat,625,36,0.829473306,1.178122985
2018-05-29,fluxa,s6,spal,S,quadrat,625,29,0.539660042,0.899479431
2018-05-29,fluxa,s6,spal,S,quadrat,625,25,0.401770254,0.747382894
2018-05-29,fluxa,s6,spal,S,quadrat,625,36,0.829473306,1.178122985
2018-05-29,fluxa,s6,spal,S,quadrat,625,33,0.697716117,1.056885306
2018-05-29,fluxa,s6,spal,S,quadrat,625,30,0.577284766,0.938354393
2018-05-29,fluxa,s6,spal,S,quadrat,625,25,0.401770254,0.747382894
2018-05-29,fluxa,s6,spal,S,quadrat,625,37,0.875907148,1.219106629
2018-05-29,fluxa,s6,spal,S,quadrat,625,30,0.577284766,0.938354393
2018-05-29,fluxa,s6,spal,S,quadrat,625,34,0.74037736,1.097006142
2018-05-29,fluxa,s6,spal,S,quadrat,625,32,0.656313292,1.017064979
2018-05-29,fluxa,s6,spal,S,quadrat,625,26,0.434350233,0.784877634
2018-05-29,fluxa,s6,spal,S,quadrat,625,30,0.577284766,0.938354393
2018-05-29,fluxa,t1,spal,T,quadrat,3025,130,10.55174997,10.69898709
2018-05-29,fluxa,t1,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t1,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t1,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t1,spal,T,quadrat,3025,95,6.154074462,6.828366952
2018-05-29,fluxa,t1,spal,T,quadrat,3025,90,5.607880403,6.319736442
2018-05-29,fluxa,t1,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t1,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t1,spal,T,quadrat,3025,65,3.205191109,3.966048482
2018-05-29,fluxa,t1,spal,T,quadrat,3025,135,11.25899477,11.29298685
2018-05-29,fluxa,t1,spal,T,quadrat,3025,125,9.863798269,10.11477046
2018-05-29,fluxa,t1,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t1,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t1,spal,T,quadrat,3025,95,6.154074462,6.828366952
2018-05-29,fluxa,t1,spal,T,quadrat,3025,110,7.917897859,8.423098384
2018-05-29,fluxa,t1,spal,T,core,,70,3.640653946,4.409982133
2018-05-29,fluxa,t2,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t2,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t2,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t2,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t2,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t2,spal,T,quadrat,3025,135,11.25899477,11.29298685
2018-05-29,fluxa,t2,spal,T,quadrat,3025,95,6.154074462,6.828366952
2018-05-29,fluxa,t2,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t2,spal,T,quadrat,3025,85,5.083080675,5.823164275
2018-05-29,fluxa,t2,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t2,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t2,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t2,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t2,spal,T,quadrat,3025,65,3.205191109,3.966048482
2018-05-29,fluxa,t2,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t2,spal,T,quadrat,3025,95,6.154074462,6.828366952
2018-05-29,fluxa,t2,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t2,spal,T,core,,60,2.793173215,3.536625803
2018-05-29,fluxa,t3,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t3,spal,T,quadrat,3025,135,11.25899477,11.29298685
2018-05-29,fluxa,t3,spal,T,quadrat,3025,130,10.55174997,10.69898709
2018-05-29,fluxa,t3,spal,T,quadrat,3025,85,5.083080675,5.823164275
2018-05-29,fluxa,t3,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t3,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t3,spal,T,quadrat,3025,70,3.640653946,4.409982133
2018-05-29,fluxa,t3,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t3,spal,T,quadrat,3025,135,11.25899477,11.29298685
2018-05-29,fluxa,t3,spal,T,quadrat,3025,90,5.607880403,6.319736442
2018-05-29,fluxa,t3,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t3,spal,T,quadrat,3025,130,10.55174997,10.69898709
2018-05-29,fluxa,t3,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t3,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t3,spal,T,quadrat,3025,110,7.917897859,8.423098384
2018-05-29,fluxa,t3,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t4,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t4,spal,T,quadrat,3025,85,5.083080675,5.823164275
2018-05-29,fluxa,t4,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t4,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t4,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t4,spal,T,quadrat,3025,60,2.793173215,3.536625803
2018-05-29,fluxa,t4,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t4,spal,T,quadrat,3025,95,6.154074462,6.828366952
2018-05-29,fluxa,t4,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t4,spal,T,quadrat,3025,65,3.205191109,3.966048482
2018-05-29,fluxa,t4,spal,T,quadrat,3025,40,1.391223786,1.979152484
2018-05-29,fluxa,t4,spal,T,quadrat,3025,35,1.105882123,1.634753159
2018-05-29,fluxa,t4,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t4,spal,T,quadrat,3025,75,4.099077987,4.867827467
2018-05-29,fluxa,t4,spal,T,quadrat,3025,90,5.607880403,6.319736442
2018-05-29,fluxa,t4,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t4,spal,T,quadrat,3025,85,5.083080675,5.823164275
2018-05-29,fluxa,t4,spal,T,quadrat,3025,85,5.083080675,5.823164275
2018-05-29,fluxa,t4,spal,T,quadrat,3025,110,7.917897859,8.423098384
2018-05-29,fluxa,t4,spal,T,quadrat,3025,95,6.154074462,6.828366952
2018-05-29,fluxa,t4,spal,T,quadrat,3025,70,3.640653946,4.409982133
2018-05-29,fluxa,t4,spal,T,quadrat,3025,35,1.105882123,1.634753159
2018-05-29,fluxa,t4,spal,T,quadrat,3025,70,3.640653946,4.409982133
2018-05-29,fluxa,t4,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t5,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t5,spal,T,quadrat,3025,110,7.917897859,8.423098384
2018-05-29,fluxa,t5,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t5,spal,T,quadrat,3025,135,11.25899477,11.29298685
2018-05-29,fluxa,t5,spal,T,quadrat,3025,110,7.917897859,8.423098384
2018-05-29,fluxa,t5,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t5,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t5,spal,T,quadrat,3025,125,9.863798269,10.11477046
2018-05-29,fluxa,t5,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t5,spal,T,quadrat,3025,70,3.640653946,4.409982133
2018-05-29,fluxa,t5,spal,T,quadrat,3025,95,6.154074462,6.828366952
2018-05-29,fluxa,t5,spal,T,quadrat,3025,70,3.640653946,4.409982133
2018-05-29,fluxa,t5,spal,T,quadrat,3025,65,3.205191109,3.966048482
2018-05-29,fluxa,t5,spal,T,quadrat,3025,75,4.099077987,4.867827467
2018-05-29,fluxa,t5,spal,T,quadrat,3025,95,6.154074462,6.828366952
2018-05-29,fluxa,t5,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t5,spal,T,quadrat,3025,110,7.917897859,8.423098384
2018-05-29,fluxa,t5,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t5,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t5,spal,T,quadrat,3025,110,7.917897859,8.423098384
2018-05-29,fluxa,t5,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t6,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t6,spal,T,quadrat,3025,110,7.917897859,8.423098384
2018-05-29,fluxa,t6,spal,T,quadrat,3025,70,3.640653946,4.409982133
2018-05-29,fluxa,t6,spal,T,quadrat,3025,90,5.607880403,6.319736442
2018-05-29,fluxa,t6,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t6,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t6,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t6,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t6,spal,T,quadrat,3025,70,3.640653946,4.409982133
2018-05-29,fluxa,t6,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t6,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t6,spal,T,quadrat,3025,85,5.083080675,5.823164275
2018-05-29,fluxa,t6,spal,T,quadrat,3025,90,5.607880403,6.319736442
2018-05-29,fluxa,t6,spal,T,quadrat,3025,50,2.041668869,2.72411427
2018-05-29,fluxa,t6,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t6,spal,T,quadrat,3025,60,2.793173215,3.536625803
2018-05-29,fluxa,t7,spal,T,quadrat,3025,135,11.25899477,11.29298685
2018-05-29,fluxa,t7,spal,T,quadrat,3025,140,11.98532907,11.89656207
2018-05-29,fluxa,t7,spal,T,quadrat,3025,130,10.55174997,10.69898709
2018-05-29,fluxa,t7,spal,T,quadrat,3025,130,10.55174997,10.69898709
2018-05-29,fluxa,t7,spal,T,quadrat,3025,85,5.083080675,5.823164275
2018-05-29,fluxa,t7,spal,T,quadrat,3025,110,7.917897859,8.423098384
2018-05-29,fluxa,t7,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t7,spal,T,quadrat,3025,125,9.863798269,10.11477046
2018-05-29,fluxa,t7,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t7,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t7,spal,T,quadrat,3025,140,11.98532907,11.89656207
2018-05-29,fluxa,t7,spal,T,quadrat,3025,145,12.73055874,12.5095168
2018-05-29,fluxa,t7,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t7,spal,T,quadrat,3025,90,5.607880403,6.319736442
2018-05-29,fluxa,t7,spal,T,quadrat,3025,125,9.863798269,10.11477046
2018-05-29,fluxa,t7,spal,T,quadrat,3025,140,11.98532907,11.89656207
2018-05-29,fluxa,t7,spal,T,quadrat,3025,95,6.154074462,6.828366952
2018-05-29,fluxa,t7,spal,T,quadrat,3025,85,5.083080675,5.823164275
2018-05-29,fluxa,t7,spal,T,quadrat,3025,140,11.98532907,11.89656207
2018-05-29,fluxa,t7,spal,T,quadrat,3025,140,11.98532907,11.89656207
2018-05-29,fluxa,t7,spal,T,quadrat,3025,135,11.25899477,11.29298685
2018-05-29,fluxa,t8,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t8,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t8,spal,T,quadrat,3025,130,10.55174997,10.69898709
2018-05-29,fluxa,t8,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t8,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t8,spal,T,quadrat,3025,110,7.917897859,8.423098384
2018-05-29,fluxa,t8,spal,T,quadrat,3025,80,4.580021924,5.339048923
2018-05-29,fluxa,t8,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t8,spal,T,quadrat,3025,100,6.721340069,7.348690656
2018-05-29,fluxa,t8,spal,T,quadrat,3025,130,10.55174997,10.69898709
2018-05-29,fluxa,t8,spal,T,quadrat,3025,90,5.607880403,6.319736442
2018-05-29,fluxa,t8,spal,T,quadrat,3025,105,7.30937552,7.880371389
2018-05-29,fluxa,t8,spal,T,quadrat,3025,70,3.640653946,4.409982133
2018-05-29,fluxa,t8,spal,T,quadrat,3025,115,8.546640901,8.976583274
2018-05-29,fluxa,t8,spal,T,quadrat,3025,120,9.195353534,9.540557559
2018-05-29,fluxa,t8,spal,T,quadrat,3025,110,7.917897859,8.423098384
2018-05-29,fluxa,t8,spal,T,quadrat,3025,125,9.863798269,10.11477046
2018-06-13,fluxa,m1,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-06-13,fluxa,m1,spal,S,quadrat,625,65,2.685003127,2.462968968
2018-06-13,fluxa,m1,spal,S,quadrat,625,45,1.292586216,1.556471271
2018-06-13,fluxa,m1,spal,S,quadrat,625,50,1.593769133,1.775209692
2018-06-13,fluxa,m1,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-06-13,fluxa,m1,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-06-13,fluxa,m1,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-06-13,fluxa,m1,spal,S,quadrat,625,30,0.577284766,0.938354393
2018-06-13,fluxa,m1,spal,S,quadrat,625,25,0.401770254,0.747382894
2018-06-13,fluxa,m1,spal,S,quadrat,625,30,0.577284766,0.938354393
2018-06-13,fluxa,m1,spal,S,quadrat,625,45,1.292586216,1.556471271
2018-06-13,fluxa,m1,spal,S,quadrat,625,60,2.290011844,2.228811799
2018-06-13,fluxa,m1,spal,S,core,,11,0.078552806,0.268254574
2018-06-13,fluxa,m1,spal,S,core,,47,1.40930043,1.643279134
2018-06-13,fluxa,m2,spal,S,quadrat,625,30,0.577284766,0.938354393
2018-06-13,fluxa,m2,spal,S,quadrat,625,45,1.292586216,1.556471271
2018-06-13,fluxa,m2,spal,S,quadrat,625,45,1.292586216,1.556471271
2018-06-13,fluxa,m2,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-06-13,fluxa,m2,spal,S,quadrat,625,40,1.022747215,1.343690295
2018-06-13,fluxa,m2,spal,S,quadrat,625,20,0.257822416,0.56570846
2018-06-13,fluxa,m2,spal,S,quadrat,625,55,1.926256288,1.999450371
2018-06-13,fluxa,m2,spal,S,core,,47,1.40930043,1.643279134
2018-06-13,fluxa,m2,spal,S,core,,7,0.031983644,0.152601105
2018-06-13,fluxa,m2,spal,S,core,,6,0.023541695,0.125893526
2018-06-13,fluxa,m3,spal,S,quadrat,625,45,1.292586216,1.556471271
2018-06-13,fluxa,m3,spal,S,quadrat,625,70,3.111200116,2.701641245
2018-06-13,fluxa,m3,spal,S,quadrat,625,15,0.145526628,0.395057567
2018-06-13,fluxa,m3,spal,S,quadrat,625,60,2.290011844,2.228811799
2018-06-13,fluxa,m3,spal,S,quadrat,625,45,1.292586216,1.556471271
2018-06-13,fluxa,m3,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-06-13,fluxa,m4,spal,S,quadrat,625,55,1.926256288,1.999450371
2018-06-13,fluxa,m4,spal,S,quadrat,625,50,1.593769133,1.775209692
2018-06-13,fluxa,m4,spal,S,quadrat,625,60,2.290011844,2.228811799
2018-06-13,fluxa,m4,spal,S,quadrat,625,75,3.568575047,2.944583526
2018-06-13,fluxa,m4,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-06-13,fluxa,m4,spal,S,quadrat,625,50,1.593769133,1.775209692
2018-06-13,fluxa,m4,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-06-13,fluxa,m4,spal,S,quadrat,625,5,0.016384206,0.100271996
2018-06-13,fluxa,m5,spal,S,quadrat,625,35,0.784296569,1.137420814
2018-06-13,fluxa,m5,spal,S,quadrat,625,50,1.593769133,1.775209692
2018-06-13,fluxa,m5,spal,S,quadrat,625,50,1.593769133,1.775209692
2018-06-13,fluxa,m5,spal,S,quadrat,625,20,0.257822416,0.56570846
2018-06-13,fluxa,m5,spal,S,quadrat,625,15,0.145526628,0.395057567
2018-06-13,fluxa,m5,spal,S,quadrat,625,45,1.292586216,1.556471271
2018-06-13,fluxa,m5,spal,S,quadrat,625,75,3.568575047,2.944583526
2018-06-13,fluxa,m6,spal,S,quadrat,625,55,1.926256288,1.999450371
2018-06-13,fluxa,m6,spal,S,quadrat,625,50,1.593769133,1.775209692
2018-06-13,fluxa,m6,spal,S,quadrat,625,50,1.593769133,1.775209692
2018-06-13,fluxa,m6,spal,S,quadrat,625,60,2.290011844,2.228811799
2018-06-13,fluxa,s1,spal,S,quadrat,625,12,0.093386771,0.299026656
2018-06-13,fluxa,s1,spal,S,quadrat,625,23,0.340398769,0.673515861
2018-06-13,fluxa,s1,spal,S,quadrat,625,39,0.972544499,1.301895636
2018-06-13,fluxa,s1,spal,S,quadrat,625,44,1.236109555,1.51342237
